hash_id,company,clean_name,notice_date,effective_date,employee_count,city,state,source_url
2d51885480f7fa482a72c4a3e03e80b0,"Cold Spring Acquisition, LLC d/b/a Cold Spring Hills Center for Nursing and Rehabilitation","Cold Spring Acquisition, LLC d/b/a Cold Spring Hills Center for Nursing and Rehabilitation",,2024-12-23,490,Woodbury,NY,https://dol.ny.gov/warn-cold-spring-acquisition-llc-dba-cold-spring-hills-center-nursing-and-rehabilitation-region
0ec95796df07ad56341604ab4d47b71c,"Marquardt Switches, Inc.","Marquardt Switches, Inc.",,,8,Cazenovia,NY,https://dol.ny.gov/warn-marquardt-switches-inc-region-mohawk-valley-date-posted-3112025-notice-date-1012024-amended
73674d9eee17b8571dfb59c830805dd0,"UltraVolt, Inc., a wholly owned subsidiary of Advanced Energy Industries, Inc.","UltraVolt, Inc., a wholly owned subsidiary of Advanced Energy Industries, Inc.",,2025-02-03,43,Ronkonkoma,NY,https://dol.ny.gov/warn-ultravolt-inc-advanced-energy-industries-inc-region-long-island-date-posted-362025-notice-date
974b7e06ff6c40bec2798c80b3580f4b,"SpencerARL New York, Inc.","SpencerARL New York, Inc.",,2024-10-11,111,31 Area Development Dr. Plattsburgh,NY,https://dol.ny.gov/warn-spencerarl-new-york-inc-region-north-country-date-posted-352025-notice-date-792024-amended
1383aea0eb076c68a8d089bc4c664028,"SpencerARL New York, Inc.","SpencerARL New York, Inc.",,2024-10-11,111,31 Area Development Dr. Plattsburgh,NY,https://dol.ny.gov/warn-spencerarl-new-york-inc-region-north-country-date-posted-342025-notice-date-792024-amended
9edb00894c6e9645de4e5fcd25165fb3,"Mulligan Security, LLC.","Mulligan Security, LLC.",,2025-04-04,409,Brooklyn,NY,https://dol.ny.gov/warn-mulligan-security-llc-region-new-york-city-date-posted-22425-notice-date-13125-amended-notice
b88935402184654a85a26dacc410caf7,Parsons Corporation,Parsons Corporation,,,49,New York,NY,https://dol.ny.gov/warn-parsons-corporation-region-new-york-city-date-posted-21425-notice-date-12624-amended-notice-0
fd2ea80643059af0579c5bd95e3d3f36,Parsons Corporation,Parsons Corporation,,,48,New York,NY,https://dol.ny.gov/warn-parsons-corporation-region-new-york-city-date-posted-21425-notice-date-12624-amended-notice
f720f2e9ed5d1bc1b2973dbe53f5f765,"Marquardt Switches, Inc.","Marquardt Switches, Inc.",,,5,Cazenovia,NY,https://dol.ny.gov/warn-marquardt-switches-inc-region-mohawk-valley-date-posted-272025-amended-242025-date-notice
71fb582ba9469ded7f4b7c5972db5918,"BAMIA 2, LLC. d/b/a Reef Technology","BAMIA 2, LLC. d/b/a Reef Technology",,2024-09-30,53,Bronx,NY,https://dol.ny.gov/warn-bamia-2-llc-dba-reef-technology-region-new-york-city-date-posted-232025-original-notice-date
4efcd9bd84cbbcf9e22f4c49a85f2ec6,"LiveIntent, Inc.","LiveIntent, Inc.",,,35,New York,NY,https://dol.ny.gov/warn-liveintent-inc-region-new-york-city-date-posted-01242025-amended-notice-date-1132025-notice
a52e116a07dcd12f03d3a75f27375123,Paramount Global,Paramount Global,,,1192,New York,NY,https://dol.ny.gov/warn-paramount-global-region-new-york-city-date-posted-1032025-rescinded-12192024-notice-date
ba7e88698a0e09bb1255731a2368ec60,Paramount Global,Paramount Global,,,1178,New York,NY,https://dol.ny.gov/warn-paramount-global-region-new-york-city-date-posted-01032025-amended-notice-date-121124-notice
